-8.382116788321168315e+02,3.310063868613138993e+02,-2.105620437956204569e+03
-1.017211678832116831e+03,2.960063868613138993e+02,-2.093620437956204569e+03
-1.289211678832116831e+03,4.000063868613138993e+02,-2.011620437956204569e+03
-1.429211678832116831e+03,4.090063868613138993e+02,-1.962620437956204569e+03
-1.541211678832116831e+03,4.000063868613138993e+02,-1.896620437956204569e+03
-1.717211678832116831e+03,4.390063868613138993e+02,-1.934620437956204569e+03
-1.726211678832116831e+03,5.760063868613138993e+02,-1.983620437956204569e+03
-1.746211678832116831e+03,6.790063868613138993e+02,-1.935620437956204569e+03
-2.019211678832116831e+03,2.980063868613138993e+02,-1.862620437956204569e+03
-2.113211678832116831e+03,-6.099361313868610068e+01,-2.013620437956204569e+03
-2.177211678832116831e+03,-4.389936131386861007e+02,-2.253620437956204569e+03
-2.362211678832116831e+03,-1.126993613138686214e+03,-2.514620437956204569e+03
-2.423211678832116831e+03,-1.362993613138686214e+03,-2.548620437956204569e+03
-2.430211678832116831e+03,-1.577993613138686214e+03,-2.565620437956204569e+03
-2.349211678832116831e+03,-1.789993613138686214e+03,-2.711620437956204569e+03
-2.184211678832116831e+03,-1.689993613138686214e+03,-2.745620437956204569e+03
-2.048211678832116831e+03,-1.352993613138686214e+03,-2.532620437956204569e+03
-1.394211678832116831e+03,1.400063868613138993e+02,-1.863620437956204569e+03
-1.250211678832116831e+03,5.840063868613138993e+02,-1.722620437956204569e+03
-1.130211678832116831e+03,7.060063868613138993e+02,-1.646620437956204569e+03
-9.952116788321168315e+02,7.600638686131389932e+01,-1.441620437956204569e+03
-1.044211678832116831e+03,-2.299936131386861007e+02,-1.173620437956204569e+03
-1.088211678832116831e+03,-3.209936131386861007e+02,-8.686204379562045688e+02
-9.162116788321168315e+02,1.880063868613138993e+02,-5.756204379562045688e+02
-8.382116788321168315e+02,3.530063868613138993e+02,-5.636204379562045688e+02
-7.512116788321168315e+02,2.810063868613138993e+02,-5.146204379562045688e+02
-5.682116788321168315e+02,-8.599361313868610068e+01,-1.176204379562045688e+02
-5.232116788321168315e+02,-1.059936131386861007e+02,3.637956204379543124e+01
-4.812116788321168315e+02,1.240063868613138993e+02,1.563795620437954312e+02
-6.321167883211683147e+01,7.650063868613138993e+02,4.293795620437954312e+02
1.717883211678831685e+02,8.180063868613138993e+02,5.603795620437954312e+02
3.397883211678831685e+02,6.750063868613138993e+02,6.553795620437954312e+02
5.747883211678831685e+02,8.410063868613138993e+02,8.333795620437954312e+02
8.587883211678831685e+02,1.214006386861313786e+03,1.003379562043795431e+03
1.150788321167883169e+03,1.477006386861313786e+03,1.185379562043795431e+03
1.708788321167883169e+03,1.380006386861313786e+03,1.617379562043795431e+03
1.956788321167883169e+03,1.251006386861313786e+03,1.773379562043795431e+03
2.117788321167883169e+03,1.253006386861313786e+03,1.658379562043795431e+03
1.988788321167883169e+03,1.257006386861313786e+03,1.325379562043795431e+03
2.219788321167883169e+03,1.214006386861313786e+03,1.655379562043795431e+03
2.744788321167883169e+03,1.499006386861313786e+03,1.880379562043795431e+03
2.994788321167883169e+03,2.002006386861313786e+03,1.621379562043795431e+03
2.998788321167883169e+03,2.035006386861313786e+03,1.529379562043795431e+03
3.009788321167883169e+03,1.852006386861313786e+03,1.610379562043795431e+03
2.926788321167883169e+03,1.719006386861313786e+03,1.430379562043795431e+03
2.742788321167883169e+03,1.705006386861313786e+03,1.279379562043795431e+03
2.651788321167883169e+03,1.680006386861313786e+03,1.218379562043795431e+03
2.630788321167883169e+03,1.511006386861313786e+03,1.415379562043795431e+03
2.646788321167883169e+03,1.515006386861313786e+03,1.570379562043795431e+03
2.736788321167883169e+03,1.563006386861313786e+03,1.743379562043795431e+03
2.811788321167883169e+03,1.581006386861313786e+03,1.810379562043795431e+03
2.824788321167883169e+03,1.525006386861313786e+03,1.973379562043795431e+03
2.654788321167883169e+03,1.466006386861313786e+03,2.199379562043795431e+03
2.546788321167883169e+03,1.293006386861313786e+03,2.340379562043795431e+03
2.602788321167883169e+03,1.130006386861313786e+03,2.376379562043795431e+03
2.661788321167883169e+03,1.065006386861313786e+03,2.405379562043795431e+03
2.844788321167883169e+03,1.119006386861313786e+03,2.520379562043795431e+03
2.890788321167883169e+03,1.051006386861313786e+03,2.546379562043795431e+03
3.004788321167883169e+03,7.950063868613138993e+02,2.461379562043795431e+03
2.989788321167883169e+03,7.900063868613138993e+02,2.451379562043795431e+03
2.926788321167883169e+03,8.320063868613138993e+02,2.482379562043795431e+03
2.927788321167883169e+03,7.110063868613138993e+02,2.694379562043795431e+03
2.968788321167883169e+03,4.490063868613138993e+02,2.713379562043795431e+03
2.941788321167883169e+03,2.090063868613138993e+02,2.677379562043795431e+03
3.067788321167883169e+03,6.500638686131389932e+01,2.597379562043795431e+03
3.117788321167883169e+03,1.800638686131389932e+01,2.505379562043795431e+03
3.062788321167883169e+03,-1.199936131386861007e+02,2.410379562043795431e+03
3.063788321167883169e+03,-4.289936131386861007e+02,2.290379562043795431e+03
2.954788321167883169e+03,-5.619936131386861007e+02,2.149379562043795431e+03
2.749788321167883169e+03,-7.119936131386861007e+02,1.852379562043795431e+03
2.247788321167883169e+03,-5.159936131386861007e+02,1.513379562043795431e+03
1.955788321167883169e+03,-3.059936131386861007e+02,1.478379562043795431e+03
1.566788321167883169e+03,-4.859936131386861007e+02,1.378379562043795431e+03
5.767883211678831685e+02,-1.430993613138686214e+03,7.523795620437954312e+02
8.478832116788316853e+01,-1.712993613138686214e+03,5.683795620437954312e+02
-2.412116788321168315e+02,-1.527993613138686214e+03,5.473795620437954312e+02
-7.762116788321168315e+02,-1.088993613138686214e+03,4.863795620437954312e+02
-1.005211678832116831e+03,-1.303993613138686214e+03,4.763795620437954312e+02
-1.208211678832116831e+03,-1.674993613138686214e+03,4.313795620437954312e+02
-1.979211678832116831e+03,-2.075993613138686214e+03,2.563795620437954312e+02
-2.381211678832116831e+03,-2.054993613138686214e+03,8.337956204379543124e+01
-2.486211678832116831e+03,-1.916993613138686214e+03,-9.362043795620456876e+01
-2.524211678832116831e+03,-2.081993613138686214e+03,-9.562043795620456876e+01
-2.758211678832116831e+03,-2.353493613138686214e+03,8.337956204379543124e+01
-3.104211678832116831e+03,-2.373243613138686214e+03,1.063795620437954312e+02
-3.215211678832116831e+03,-2.195118613138686214e+03,-9.662043795620456876e+01
-3.017211678832116831e+03,-2.016993613138686214e+03,-1.216204379562045688e+02
-2.736211678832116831e+03,-1.710993613138686214e+03,-1.186204379562045688e+02
-2.298211678832116831e+03,-1.703993613138686214e+03,3.513795620437954312e+02
-2.223211678832116831e+03,-1.794993613138686214e+03,6.133795620437954312e+02
-2.185211678832116831e+03,-1.797993613138686214e+03,7.393795620437954312e+02
-1.912211678832116831e+03,-1.462993613138686214e+03,6.083795620437954312e+02
-1.684211678832116831e+03,-1.292993613138686214e+03,4.893795620437954312e+02
-1.586211678832116831e+03,-1.140993613138686214e+03,4.923795620437954312e+02
-1.618211678832116831e+03,-1.076993613138686214e+03,6.183795620437954312e+02
-1.562211678832116831e+03,-1.017993613138686101e+03,5.313795620437954312e+02
-1.388211678832116831e+03,-8.859936131386861007e+02,3.033795620437954312e+02
-1.001211678832116831e+03,-3.349936131386861007e+02,4.837956204379543124e+01
-1.078211678832116831e+03,-4.119936131386861007e+02,1.843795620437954312e+02
-1.177211678832116831e+03,-6.399936131386861007e+02,3.873795620437954312e+02
-9.742116788321168315e+02,-4.739936131386861007e+02,3.763795620437954312e+02
-8.262116788321168315e+02,-2.999936131386861007e+02,1.053795620437954312e+02
-8.012116788321168315e+02,-2.879936131386861007e+02,-1.856204379562045688e+02
-1.014211678832116831e+03,-7.899936131386861007e+02,-4.706204379562045688e+02
-9.842116788321168315e+02,-7.039936131386861007e+02,-5.996204379562045688e+02
-9.302116788321168315e+02,-4.479936131386861007e+02,-7.986204379562045688e+02
-9.012116788321168315e+02,-3.519936131386861007e+02,-1.149620437956204569e+03
-9.212116788321168315e+02,-5.179936131386861007e+02,-1.264620437956204569e+03
-9.382116788321168315e+02,-6.209936131386861007e+02,-1.325620437956204569e+03
-7.852116788321168315e+02,-1.619936131386861007e+02,-1.440620437956204569e+03
-6.722116788321168315e+02,2.290063868613138993e+02,-1.470620437956204569e+03
-6.332116788321168315e+02,3.040063868613138993e+02,-1.339620437956204569e+03
-6.802116788321168315e+02,-1.279936131386861007e+02,-8.516204379562045688e+02
-5.692116788321168315e+02,-6.199361313868610068e+01,-7.566204379562045688e+02
-4.452116788321168315e+02,8.000638686131389932e+01,-7.896204379562045688e+02
-4.452116788321168315e+02,-1.029936131386861007e+02,-9.566204379562045688e+02
-5.352116788321168315e+02,-3.209936131386861007e+02,-1.038620437956204569e+03
-6.012116788321168315e+02,-4.979936131386861007e+02,-1.150620437956204569e+03
-7.252116788321168315e+02,-7.269936131386861007e+02,-1.244620437956204569e+03
-6.892116788321168315e+02,-6.509936131386861007e+02,-1.271620437956204569e+03
-6.352116788321168315e+02,-5.829936131386861007e+02,-1.341620437956204569e+03
-3.922116788321168315e+02,-1.119936131386861007e+02,-1.291620437956204569e+03
-2.452116788321168315e+02,3.560063868613138993e+02,-1.163620437956204569e+03
-1.912116788321168315e+02,6.920063868613138993e+02,-1.015620437956204569e+03
-1.032116788321168315e+02,9.390063868613138993e+02,-9.676204379562045688e+02
-3.721167883211683147e+01,1.044006386861313786e+03,-9.526204379562045688e+02
4.078832116788316853e+01,1.198006386861313786e+03,-9.756204379562045688e+02
9.578832116788316853e+01,1.159006386861313786e+03,-1.143620437956204569e+03
5.978832116788316853e+01,9.170063868613138993e+02,-1.267620437956204569e+03
1.378832116788316853e+01,6.940063868613138993e+02,-1.407620437956204569e+03
