-6.680397897377082783e-02,-9.384373656051967494e-01,1.340114111822767962e+00,-6.985129374895756582e-01,-9.885401855952502537e-01,1.398977553840301757e+00,2.579882043806188893e-02,-1.156906807902869039e+00,6.540670240639187005e-01,4.137867292635363237e-01,8.565814370327583527e-01,-6.788634571136490381e-01,1.000000000000000000e+00
-4.188090676172551707e-01,-7.655329904283713072e-01,1.415947380931767530e+00,-9.229795927786590415e-01,-9.041735737047110755e-01,1.591727140852436939e+00,-3.591955721605767926e-01,-7.419912189584261242e-01,3.271794876359913062e-01,9.134976762443010045e-01,4.468750397988425216e-01,-1.246192687360270224e+00,1.000000000000000000e+00
-4.809943895433572147e-01,-1.065067574452920107e+00,1.039265598997335172e+00,-7.864727085876800361e-01,-9.994758094259663661e-01,1.502612167164576906e+00,-6.304714748296823545e-01,-1.591755403470200836e+00,6.197211893349319212e-01,8.263563047533114547e-01,6.825043562941535136e-01,-1.118471463037269409e+00,1.000000000000000000e+00
-5.189610676681264412e-01,-1.120261132133791193e+00,1.328400414001310370e+00,-9.229388932415700797e-01,-1.043956977193180702e+00,1.680973279415661992e+00,-3.730062597682211045e-01,-1.300716587154020054e+00,2.914202193509497496e-01,1.197730988129444674e+00,8.780805224491357031e-01,-1.383422611780865674e+00,1.000000000000000000e+00
-1.166184120400934443e+00,-8.668753048638347947e-01,1.298242927661395596e+00,-1.257886987184784200e+00,-9.051616414001036892e-01,1.960350575562574305e+00,-9.192015558293723521e-01,-1.130347249089081796e+00,-3.462135083125317259e-02,1.201397340292740701e+00,8.961810213597986019e-01,-1.942529675653214660e+00,1.000000000000000000e+00
-6.826787965071007269e-01,-7.568913072163176992e-01,1.317670939130737295e+00,-1.025196456367969411e+00,-8.736807678822720025e-01,1.684563621365655628e+00,-6.321171631563217153e-01,-8.834418413358386957e-01,7.530237723613187883e-01,9.530403579604656006e-01,3.821114062691762792e-01,-1.268312504279215380e+00,1.000000000000000000e+00
-9.860395837366923155e-01,-1.235788499070266111e+00,9.885663007366399802e-01,-1.047870463860046675e+00,-1.051336516556065304e+00,1.822960511930557859e+00,-7.576608893381958643e-01,-1.453797469277774868e+00,2.292713110814472155e-01,1.368460484947220834e+00,9.180705475500362533e-01,-1.065338704803481917e+00,1.000000000000000000e+00
-1.085757966057548485e+00,-8.135147271798287560e-01,8.208492924630662602e-01,-1.069184966723141894e+00,-7.988456792305190790e-01,1.685094508701857396e+00,-7.016834154428516213e-01,-1.245770950163121116e+00,-3.840889327780163121e-01,1.036723598356515508e+00,5.759804395038519154e-01,-1.272702474174072895e+00,1.000000000000000000e+00
-7.719212330141069778e-01,-6.946808073193163624e-01,1.308091769037399432e+00,-1.071857448996617723e+00,-8.342072354657094069e-01,1.710619259561405148e+00,-5.273298492988387487e-01,-9.077588927533148944e-01,1.856831861387653326e-01,1.253154294018457682e+00,6.796271679703528301e-01,-1.437137636553559972e+00,1.000000000000000000e+00
-1.137143444938099046e+00,-1.027245675676674574e+00,7.884164130889126376e-01,-1.072942271845654938e+00,-9.214530108184562085e-01,1.767542116577537570e+00,-6.446548552048663172e-01,-1.213306196584535535e+00,-2.580345171276742997e-02,9.930163270079763738e-01,9.821840725035021480e-01,-1.340410295592962875e+00,1.000000000000000000e+00
6.459264957150987474e-01,-1.151443285838238406e+00,-1.113329841519918650e+00,1.532870495533275923e+00,-9.287809446294488236e-01,-1.091013137975160197e+00,6.134565508276000889e-01,-9.250983758039997840e-01,-8.511540950671127037e-01,4.125653628934236039e-01,1.126858375144610624e+00,1.035743823737792502e+00,2.000000000000000000e+00
-1.612900454329055655e-01,-9.086315718692340448e-01,-1.062593555641601961e+00,1.023007200286443874e+00,-5.769986894159417901e-01,-7.554929003266384058e-01,-2.469815781317106496e-01,-5.903999186405320954e-01,-1.021696513474350976e+00,2.887952178889520161e-01,8.218640024504959563e-01,9.821352374327096957e-01,2.000000000000000000e+00
-5.886475930250677502e-01,-7.161669410585226325e-01,-1.023185593814996297e+00,5.953818095813627753e-01,-2.037921022061113530e-01,-5.240201350491948684e-01,-2.088073857509990527e-01,-1.272222232666284869e+00,-7.233240564835518027e-01,9.412722393807748666e-01,2.327433819505811130e-01,1.056336620194233911e+00,2.000000000000000000e+00
-3.966942074836253829e-01,-6.280028343723115247e-01,-1.273752962403322364e+00,9.276210481651058215e-01,-7.634920598181339779e-02,-9.704886618262342779e-01,-1.028076312609154247e-01,-8.416798769549724835e-01,-1.075273353994331993e+00,8.592009436065600747e-01,8.855527916428859170e-01,1.231325940709301348e+00,2.000000000000000000e+00
-4.619214253848338281e-01,-5.688983735272109543e-01,-1.234144377725171937e+00,8.089438289450379127e-01,2.653051682854014326e-02,-9.058050608315223462e-01,-5.856819861738390282e-02,1.826261654864458628e-01,-1.289688142877776666e+00,1.436763468351185402e-01,2.948877328814289989e-01,1.099593711825486153e+00,2.000000000000000000e+00
-1.772823254624645017e-01,-3.351019870323515004e-01,-9.722939796128516887e-01,6.417845591383004589e-01,7.542881650415735051e-02,-7.533676973615575090e-01,-3.175727271985284705e-01,-3.177585498721617885e-01,-8.108469324083994456e-01,4.018158677292691938e-01,6.274520563149849073e-01,7.454944490713171223e-01,2.000000000000000000e+00
-2.698761694384486653e-01,-6.549305826071756265e-01,-1.027801051711987768e+00,7.966983795348063779e-01,-2.597195213232376121e-01,-7.094990734622400597e-01,8.872433899433952720e-02,-7.071028585781383713e-01,-8.552235524191750260e-01,2.273710248080075547e-01,8.689647201003065646e-01,4.910657569190350347e-01,2.000000000000000000e+00
-2.753846565034524518e-01,-5.311379336685084773e-01,-1.214760389629304882e+00,8.941592008579336559e-01,-3.111287419585509126e-02,-9.626172497664953198e-01,3.257678124155937160e-01,-2.247795133910787668e-01,-9.292387972496723991e-01,7.756111806277079523e-01,4.865858758780512994e-01,1.233802484230506646e+00,2.000000000000000000e+00
-2.201960036636910201e-01,-7.201214297189637570e-01,-1.519608942062952162e+00,1.309804593516727511e+00,-2.147226479845109615e-01,-1.302037209660359629e+00,2.156970295542376681e-01,-7.114583053700926918e-01,-1.440506079320482025e+00,6.043921158304139674e-01,7.470023881842231539e-01,1.058994461486270744e+00,2.000000000000000000e+00
-2.566327010373362638e-01,-9.096720634080447399e-01,-1.472568472643978721e+00,1.372687172339687178e+00,-4.536796872575071804e-01,-1.218490836856829240e+00,-8.894112326256738144e-02,-4.179734662298222325e-01,-1.598684815621869149e+00,6.424491654523015738e-01,9.063732016402278324e-01,1.244674424963197801e+00,2.000000000000000000e+00
9.299234037372045014e-01,-1.066850139819684795e+00,-1.213790303002980631e+00,1.671832465187209626e+00,-9.030575567340163312e-01,-1.260134492404784812e+00,3.174000336027872904e-01,-9.410538675539055209e-01,-1.035266057839850040e+00,-3.023135463288388891e-01,1.143068627820856609e+00,8.862277696492864010e-01,3.000000000000000000e+00
3.473298815092602521e-01,-1.217143591866388874e+00,-1.238832051798788081e+00,1.558994215357113466e+00,-9.259631324679352682e-01,-1.121517534162233432e+00,-4.954939067963162053e-02,-1.369219615286331626e+00,-1.239496715430344453e+00,5.905388062876711086e-02,1.282657512920291509e+00,1.104006114692325902e+00,3.000000000000000000e+00
6.079389540578565843e-01,-1.281696640762706840e+00,-1.539688891864810616e+00,1.896569653860246563e+00,-9.820577459845478696e-01,-1.456609302371617121e+00,6.040274493473517525e-01,-1.149726904976203556e+00,-1.413079765076635574e+00,4.628676976109545871e-01,1.199596678047387011e+00,1.467555065517462731e+00,3.000000000000000000e+00
4.668428464338978956e-01,-1.143000704731605310e+00,-1.422487962576306053e+00,1.725236122180079823e+00,-8.757472853823007330e-01,-1.336259056247006027e+00,2.909914401684689511e-01,-9.907007478467492190e-01,-1.571701462166908980e+00,1.500459361793792801e-01,9.970577373179129177e-01,1.222318477816372928e+00,3.000000000000000000e+00
7.360416387942562144e-01,-6.029463792361291485e-01,-9.784716036334678568e-01,1.257904945685690112e+00,-5.420701750434858690e-01,-1.035907400179782334e+00,3.037863707375400013e-01,2.993098666192512969e-01,-8.413345699566598945e-01,-5.054412433923365089e-02,6.493402466764813807e-01,1.112739953123784042e+00,3.000000000000000000e+00
2.015377043983768712e-01,-1.055852298179875026e+00,-1.057788793268136018e+00,1.271599255340835954e+00,-7.988338254585743980e-01,-8.869390309024399732e-01,-6.539713845252387303e-02,-1.305841274797969298e+00,-1.115975703270210229e+00,2.690595260561016167e-01,8.371392663910689480e-01,9.759899497442074967e-01,3.000000000000000000e+00
2.531131073781357488e-01,-1.213246431607611475e+00,-1.427544035202029216e+00,1.691718656255406961e+00,-8.950205463278109175e-01,-1.287119085964132603e+00,4.020152642963210066e-01,-1.222769686352197516e+00,-1.239867482859276171e+00,5.401109856364538775e-01,1.138338274170755504e+00,1.425328578276701785e+00,3.000000000000000000e+00
3.969874625861144479e-01,-1.112861793626229501e+00,-9.285505947553861494e-01,1.258699005996155584e+00,-8.870606929575404198e-01,-8.164068210966406447e-01,-1.478512493315539689e-01,-1.012873035633722107e+00,-9.025424833642800015e-01,9.114000560541519157e-04,1.515048457114291036e+00,1.159077752599427580e+00,3.000000000000000000e+00
1.453032026884771948e-02,-1.327666211468827795e+00,-1.012901765111585251e+00,1.226190523490903184e+00,-9.799011063172368141e-01,-7.213822756673069492e-01,-2.002174947353720924e-01,-1.343007985786662806e+00,-1.102031204476702886e+00,2.463850580356536923e-01,1.435966174716898358e+00,1.240141062752044609e+00,3.000000000000000000e+00
1.166974297916109515e+00,-6.423106794806466846e-01,-1.234662440893877333e+00,1.597237202076380536e+00,-6.412834441550038234e-01,-1.345386199233658209e+00,2.756196159550459712e-01,-4.002397398448600541e-01,-1.279363240577390926e+00,-1.009632139385375771e+00,8.942273531176465617e-01,1.091374875051927651e+00,3.000000000000000000e+00
-1.095098468130323077e+00,-1.113645938056170570e-01,1.325460484977390774e+00,-1.272248899167498726e+00,-4.372078020426133360e-01,1.677211666365721721e+00,-6.404893544017119522e-01,1.482030522389578442e+00,1.443699462986680615e+00,3.506319268333792927e-01,-7.926804254385626525e-01,-1.532805489696023704e+00,0.000000000000000000e+00
-1.060734600580395481e+00,2.610090375008567443e-01,1.234543391697510373e+00,-1.261812729235621600e+00,-1.179536673958207493e-01,1.461811333253091316e+00,-3.851627531858566877e-01,1.487315273149687256e+00,1.408939122190028925e+00,1.692938877551384835e-01,-7.352899033568788267e-02,-7.192004331637215087e-01,0.000000000000000000e+00
-8.904479093596456840e-01,-8.575006999613676850e-01,8.275854429274616120e-01,-9.520683238372069646e-01,-8.416343270692805412e-01,1.583740666635222061e+00,-6.554136669048141739e-01,2.179699188257748221e-01,1.042560760645247164e+00,1.108515158397814920e-01,9.077273425842029564e-01,-1.073288758408365684e+00,0.000000000000000000e+00
-7.458327162602160776e-01,-6.521323852970634105e-01,7.554097405124494680e-01,-8.524541426872288552e-01,-7.042580228549832899e-01,1.386532533120968580e+00,-7.853655571819455616e-01,-5.370743136743173773e-02,7.953304047369840202e-01,8.967377693008581063e-02,1.005118957204797603e+00,-2.778998967825534461e-01,0.000000000000000000e+00
-8.132205932055385222e-01,-8.256504442118326459e-01,9.452840131908506471e-01,-9.563500024246326392e-01,-8.474299005951668740e-01,1.592147421464895629e+00,-6.990500841941926780e-01,-4.918334116357905295e-01,1.028376097759371222e+00,-2.304680469060174930e-01,7.874174899596120270e-01,-1.027538678524619664e+00,0.000000000000000000e+00
-8.858827536420769144e-01,-6.222756649406256946e-01,8.177776347064577012e-01,-9.656984950460392181e-01,-6.843756931674841448e-01,1.498263648810385540e+00,-8.924862143887599686e-01,6.835899906724295094e-02,9.668836862043230784e-01,8.161749203392658358e-02,8.655896168506410637e-01,-2.687630231391186508e-01,0.000000000000000000e+00
-9.973457134332870400e-01,-8.938087178548811407e-01,1.124582142638173909e+00,-1.119230049115516490e+00,-9.026832232965279479e-01,1.806412810730141150e+00,-6.872857191287056189e-01,-6.664005122627060240e-01,1.200910668730232889e+00,3.183416842756609522e-01,8.686923279522802410e-01,-7.860087798968985462e-01,0.000000000000000000e+00
-8.826660806887419719e-01,-8.083269585789915057e-01,9.565770923711419682e-01,-1.002053028447593919e+00,-8.345431684332572653e-01,1.634133576662891274e+00,-6.934205935305127744e-01,-3.728127538853382994e-01,8.502173248943943884e-01,2.451597858103982674e-01,7.303765942098575659e-01,-1.051830286109102230e+00,0.000000000000000000e+00
-9.655431547868067454e-01,-9.304942634675039681e-01,1.191262422736691695e+00,-1.121789073207385634e+00,-9.320431158894743051e-01,1.827979151684907766e+00,-6.861220316896045057e-01,-6.581791131673778716e-01,1.708197160580302798e+00,2.983412336186919700e-01,6.272544410846797591e-01,-9.099289506985956955e-01,0.000000000000000000e+00
-6.021247569290677504e-01,-5.435924450900658789e-01,1.036745288603937665e+00,-8.957462188906416545e-01,-7.063809702655032829e-01,1.435457450086560671e+00,-5.129643734444885306e-01,1.973034383898520261e+00,1.385619091237327849e+00,-4.371499333219958094e-01,1.582672346823185971e-01,-1.330020960544232578e+00,0.000000000000000000e+00
5.299859352872821061e-01,9.824940011208477264e-01,1.026929720424347270e+00,-5.091232257405337025e-01,2.377609138443372294e-01,4.075416237404914099e-01,-7.212082646008876052e-01,1.127553625646286806e+00,5.156487979310184766e-01,-6.075780827537631268e-01,-7.844115233670502230e-01,-1.115150000211251768e+00,1.000000000000000000e+00
7.228048463800030854e-01,1.562805513782839606e+00,9.457822388784931089e-01,-4.981119020147480314e-01,6.733086106859240694e-01,1.172233032743072167e-01,-4.957468142611593520e-01,1.659026730920983184e+00,-1.732303698732742814e-01,-2.519312000110634497e-01,-9.527141506267426951e-01,-1.023443672833367346e+00,1.000000000000000000e+00
4.724231061980069812e-01,4.991994470133769290e-01,1.026968531238325655e+00,-4.533358651071392464e-01,-1.170409549868242222e-01,5.728835119145937460e-01,-4.765575635592767534e-01,5.256887472591692534e-01,8.981927019535984602e-01,-4.100705548648346799e-01,-1.229549277781889216e-01,-1.218778483972332571e+00,1.000000000000000000e+00
5.748990210195628059e-01,5.488516106756986535e-01,7.328112286333894332e-01,-2.798750008194481609e-01,1.167762430461983256e-03,3.067773912881096021e-01,-5.064115219759912634e-01,8.925457625253419014e-01,1.130648594450107403e-01,-3.148931771890646769e-01,-4.167693554956061197e-01,-8.425689336198859403e-01,1.000000000000000000e+00
4.934140793845729900e-01,9.435267705286257689e-01,8.007313807950707796e-01,-4.314756363655850024e-01,3.123774107986985737e-01,2.745598379685320611e-01,-5.927621457341185618e-01,1.514752245241466344e+00,-4.796824168419646095e-01,-5.149956289580212010e-01,-1.620769597032740150e-01,-1.414225360438628787e+00,1.000000000000000000e+00
3.987311916283086122e-01,7.315153905724542938e-01,1.378910075627055587e+00,-6.607375946734339589e-01,-5.461797068723763665e-02,7.608995137257604791e-01,-8.763000015362537587e-01,4.431255403409106175e-01,6.311600842706622805e-01,-5.785924876055623667e-01,1.692741199117794582e-01,-1.800321472190681060e+00,1.000000000000000000e+00
5.141828122247609212e-01,1.046052354573954180e+00,8.720103442296293084e-01,-4.695927241676927100e-01,3.582918203954135183e-01,2.871132305021623643e-01,-5.951049017163771993e-01,1.132296658404380540e+00,-1.554890203416540440e-01,-5.400748180084848915e-01,-4.145417603729723566e-01,-1.301289718616724711e+00,1.000000000000000000e+00
5.122354249445053576e-01,7.317519739891044095e-01,1.053108795420571120e+00,-4.838904079327955299e-01,3.963989465670396395e-02,5.063718701840000946e-01,-7.125171516407313721e-01,5.528957787624571019e-01,2.692363043234550779e-01,-8.799108251616012399e-01,-9.982044996949138160e-02,-1.223866021025451278e+00,1.000000000000000000e+00
7.728187390895631115e-01,1.125349057657823115e+00,9.615201893860649829e-01,-3.944232368115474507e-01,3.128210151986964838e-01,2.335637346959178740e-01,-2.267871775990824845e-01,9.036418619692234699e-01,-6.498715797571885666e-02,-5.623842881256619908e-01,-1.844290498973916448e-01,-9.910868992306528513e-01,1.000000000000000000e+00
5.999252721987423653e-01,8.100206692694738031e-01,9.648972473187571453e-01,-4.191670277261152489e-01,1.124612706046261429e-01,3.887377399145855450e-01,-7.945611384294776203e-01,3.769554180031683410e-01,-6.505198306499894445e-02,-7.739460799465053276e-01,-2.689927401382222194e-01,-1.160454943735953259e+00,1.000000000000000000e+00
-6.730014492047692309e-01,-4.836641705518627266e-01,-1.537937402760573891e+00,8.603228620857918951e-01,4.493430410250812690e-01,-1.232343967029901233e+00,-5.130880191454481043e-01,-7.637926348409660449e-01,-1.675074974576111098e+00,7.804883139279733539e-01,2.354219721037777158e-01,1.002546969414227274e+00,2.000000000000000000e+00
-1.778940568321414339e+00,-4.903892748288725678e-01,-1.438546922119508631e+00,-3.788704962300747936e-01,1.571272836737223955e+00,-5.873994332499968829e-01,-8.437657556230041545e-01,-1.076526861585421324e+00,-1.544055965339119485e+00,1.159369701753275361e+00,-6.538194092141492997e-02,8.421006917457690699e-01,2.000000000000000000e+00
-1.122725016196002734e+00,-5.678767917203759730e-01,-1.115077566226464922e+00,1.310075398035533967e-01,3.844608974597076845e-01,-3.895355092289330967e-01,-8.457910074318411020e-01,-1.194800315327962104e-01,-1.268942025252237427e+00,1.031804001552860450e+00,8.436946001529185279e-01,1.044265521636753791e+00,2.000000000000000000e+00
-1.265484872395402416e+00,-5.960772700917090772e-01,-1.082116635430591112e+00,-3.054291749832773600e-02,4.102105283385165668e-01,-2.284741331360259919e-01,-7.830450970603528571e-01,-7.494653562756731224e-01,-8.277241670582305977e-01,1.476026577581488031e+00,2.835502185871631164e-01,1.191391682567120469e+00,2.000000000000000000e+00
-3.051664096133288040e-01,-1.261659665145098419e-01,-8.118184626228573952e-01,3.197136167198300072e-01,3.324246870776001450e-01,-5.636438140804912456e-01,-4.392251089678519405e-01,-4.647078184708105519e-01,-6.925407799692259170e-01,4.440240409095210228e-01,6.267135851265107638e-01,5.381225935144051675e-01,2.000000000000000000e+00
-7.396899040310784823e-01,-5.645192543122468098e-01,-1.296365175729298436e+00,6.535825728669673040e-01,2.387814833349194144e-01,-8.706776505643764041e-01,-6.513475455709816231e-01,-9.481368328057596662e-01,-1.174024858531048876e+00,5.850795850739249487e-02,5.874400564702497718e-01,9.296273310249748567e-01,2.000000000000000000e+00
-5.541447611903032033e-01,-7.481929473508078798e-01,-1.047265963674627320e+00,6.632736028490706648e-01,-2.517360016007840207e-01,-5.679932234239153388e-01,-7.512093509393908963e-01,-9.152888324365614503e-01,-6.728827709686746594e-01,3.354547632844531169e-01,5.711304027850230280e-01,8.798323098880397319e-01,2.000000000000000000e+00
-1.288484033288826991e+00,-5.622238256865287331e-01,-1.597490800969983304e+00,4.249926686512662255e-01,9.686918031056614975e-01,-1.085757971261451349e+00,-7.998227754996970473e-01,-1.118535598941669873e+00,-1.691707913336420566e+00,6.980066678007111891e-01,7.190523478887482778e-01,1.110830032396146416e+00,2.000000000000000000e+00
-6.720345070543893851e-01,-4.749470301756307800e-01,-1.590116667912069737e+00,8.957411655162603736e-01,4.891575707023610997e-01,-1.296693909070161244e+00,-4.074417562598583453e-01,-1.008445286317315670e+00,-1.526797494389560583e+00,8.029551582141920552e-01,7.182265957263582745e-01,1.094079999568051464e+00,2.000000000000000000e+00
-7.320278322137934168e-01,-4.637454779551163364e-01,-1.122237002723550647e+00,4.312725652603064952e-01,2.905680820406984499e-01,-6.594862978618475369e-01,-2.308029413221254766e-01,-7.247658518699978680e-01,-1.025469891610192086e+00,2.028520055780879960e-01,6.163644955807825454e-01,1.133207559365062567e+00,2.000000000000000000e+00
-7.687216931941130982e-01,-1.492041619778353145e-01,-5.389536925286829705e-01,-2.277121838362087536e-01,3.785993185080336332e-01,8.365732781800886905e-03,-1.524402032612194313e-01,-2.188477441199453699e-01,-7.790767371422401000e-02,8.392286698754601870e-01,-3.527724246821868359e-01,5.021332163696867745e-01,3.000000000000000000e+00
-5.501579963390837991e-01,-4.634787386734485343e-02,-7.410759006786168390e-01,4.592768723855247814e-02,5.347007530782235118e-01,-3.920210077668771498e-01,-4.148334252757265306e-01,-5.756417334237321493e-01,-3.089886469397338797e-01,3.920543350977246377e-01,-4.034762383289608456e-01,1.135341184047088614e+00,3.000000000000000000e+00
-6.491422242908692075e-01,-3.168694785543961223e-01,-5.543557584584355435e-01,-5.557642348258169662e-02,1.129474007596374396e-01,-1.108183818202656060e-02,-3.867773338967865904e-01,-5.636475459767061880e-01,-2.467673303508895188e-01,7.565709528945419038e-01,2.469367991921534999e-01,6.383941872990723798e-01,3.000000000000000000e+00
-1.610598469790749110e-01,-4.082981763973544398e-01,-6.670952844436183193e-01,4.347458912843393808e-01,-1.446295923459151866e-01,-3.853071262991000778e-01,1.023562165095160958e-01,-2.655112898708172353e-01,-1.415482887719575755e-01,8.124747621332075731e-01,4.217483413503319012e-01,9.194629330181397497e-01,3.000000000000000000e+00
-3.080127000561209138e-01,-4.992220607533316423e-01,-4.671522489100451425e-01,2.011807869353885170e-01,-2.719066139593980802e-01,-4.736652644942643958e-02,-7.070463056382268741e-02,-4.270629092425641260e-01,-5.707329776028610135e-01,2.179587604370460951e-01,3.932792148454640202e-01,5.618636978240691970e-01,3.000000000000000000e+00
-2.666931365143880225e-02,-9.561350246652616791e-02,-3.648459450299367801e-01,1.717198474798078689e-01,2.524432934346788546e-02,-2.048093093646600471e-01,-3.036272719150013844e-01,-4.336909322674929214e-03,-4.399805750068338378e-02,-1.143583296254083725e-01,1.529263619603059010e-01,5.253742413002917555e-01,3.000000000000000000e+00
-4.599003815377176729e-01,-5.653427722020609725e-01,-2.772436922048286956e-01,-4.179866152963183923e-02,-3.692869720823118707e-01,2.818210489855715317e-01,-8.001650341339749950e-02,-2.961639776046597339e-01,1.304630354227549194e-01,4.968395150749124189e-01,5.215998676536891532e-01,7.090311870489047763e-01,3.000000000000000000e+00
-2.211252561777864445e-01,-7.254423277967386730e-01,-7.784424073312315451e-02,1.570525130431100341e-02,-6.302235982912417489e-01,3.853175593453381786e-01,-1.222717025798730900e-01,-7.494139977827918297e-01,-1.032279883435454487e-01,7.772902781567416763e-01,4.773597245711637682e-01,6.849801793157794805e-01,3.000000000000000000e+00
-1.184332185772202506e-01,-1.775368085357190984e-01,-4.879104991824749216e-01,2.299155546594646715e-01,2.457243264374013580e-02,-2.683248686106777248e-01,-2.946260480140354687e-01,-3.064898326512203730e-01,-6.038492209008012868e-01,1.155116991047814429e-01,6.169196250477829158e-02,4.229028406687546648e-01,3.000000000000000000e+00
5.024871449888407325e-04,-6.141313349339855288e-01,-4.775398945992320732e-01,4.601764557488708385e-01,-4.730271546883089151e-01,-2.034760961559579917e-01,1.416991978906223526e-01,-4.100451010630117299e-01,-6.653063835762633715e-01,7.007843182161360707e-01,8.439886680704786759e-01,6.836369075451118604e-01,3.000000000000000000e+00
-2.352756539739108421e-01,9.063756712286158423e-02,7.388314238127090539e-01,-6.408557945727908489e-01,-1.962573454180933652e-01,8.295300436095673913e-01,5.671951684538580896e-01,2.758649907628688003e-01,2.063373122382523572e+00,4.438023076179951065e-01,-1.175827241813050816e-01,-5.340528604337452245e-01,0.000000000000000000e+00
-7.533021497797821875e-02,9.377340181015064724e-01,1.616596869828315519e+00,-9.749273919815848455e-01,8.814286063083991152e-02,1.014934759799074770e+00,4.285053011795247335e-01,1.599347911378237175e+00,1.576195962147469487e+00,3.078510837112050091e-01,-1.067693913120412619e+00,-1.422592672283439885e+00,0.000000000000000000e+00
-8.383920123980818095e-01,8.228056332103041992e-01,9.727589321630971675e-01,-1.146802747851688009e+00,4.663717215366133262e-01,9.621842885630227382e-01,-1.917493816947810348e-01,1.900751286154725772e+00,1.596304153182200647e+00,1.478232474525177087e-01,-9.802873005006470519e-01,-9.931210842003244110e-01,0.000000000000000000e+00
-4.406575753092285552e-01,7.971057640844471104e-01,6.026639413018722857e-01,-8.242683214388656365e-01,5.611173823490406276e-01,5.472656382466754010e-01,9.498309464867851770e-02,1.015003363435302397e+00,1.116565547732879748e+00,3.466304713519559322e-02,-7.405859963606084007e-01,-1.821455526273697834e-01,0.000000000000000000e+00
-6.488480100357905123e-01,5.478119202900423312e-01,9.564392413244947599e-01,-1.014233941579723242e+00,1.862048262471781568e-01,9.954842969632833327e-01,-2.533365958367179704e-01,1.673362006936594426e+00,1.698513796918250884e+00,-1.475915122577543988e-02,-2.624506114711009919e-01,-1.262332595310573957e+00,0.000000000000000000e+00
-9.013247915506684693e-01,1.236952915833738897e+00,1.185198572616758206e+00,-1.265533564037105707e+00,7.162285700180726078e-01,9.330407158436587745e-01,-2.594214752144143321e-01,1.673582021580804158e+00,2.146791125274247314e+00,4.028688000857127971e-01,-9.471438699063398081e-01,-2.341728841279380191e-01,0.000000000000000000e+00
