0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.642000000000000000e+03,3.411000000000000000e+03,-1.660000000000000000e+02
2.518000000000000000e+03,3.435000000000000000e+03,-1.860000000000000000e+02
2.409000000000000000e+03,3.432000000000000000e+03,-2.370000000000000000e+02
1.985000000000000000e+03,3.297000000000000000e+03,-1.460000000000000000e+02
1.674000000000000000e+03,3.204000000000000000e+03,3.100000000000000000e+01
8.210000000000000000e+02,2.999000000000000000e+03,4.010000000000000000e+02
4.200000000000000000e+02,2.963000000000000000e+03,5.570000000000000000e+02
4.100000000000000000e+01,3.036000000000000000e+03,7.110000000000000000e+02
-6.270000000000000000e+02,3.521000000000000000e+03,8.690000000000000000e+02
-8.460000000000000000e+02,3.743000000000000000e+03,8.830000000000000000e+02
-8.400000000000000000e+02,3.564000000000000000e+03,6.290000000000000000e+02
-8.930000000000000000e+02,2.965000000000000000e+03,6.170000000000000000e+02
-1.211000000000000000e+03,2.575000000000000000e+03,7.180000000000000000e+02
-1.557000000000000000e+03,2.149000000000000000e+03,5.850000000000000000e+02
-1.756000000000000000e+03,1.385000000000000000e+03,1.240000000000000000e+02
-1.966000000000000000e+03,1.452000000000000000e+03,-1.100000000000000000e+01
-1.600000000000000000e+03,1.351000000000000000e+03,-1.880000000000000000e+02
-1.365000000000000000e+03,1.909000000000000000e+03,-1.640000000000000000e+02
-1.525000000000000000e+03,2.092000000000000000e+03,-1.470000000000000000e+02
-1.721000000000000000e+03,2.392000000000000000e+03,-9.100000000000000000e+01
-1.524000000000000000e+03,2.773000000000000000e+03,-7.000000000000000000e+00
-1.436000000000000000e+03,2.493000000000000000e+03,-3.490000000000000000e+02
-1.246000000000000000e+03,2.017000000000000000e+03,-6.880000000000000000e+02
-9.750000000000000000e+02,2.196000000000000000e+03,-4.650000000000000000e+02
-8.870000000000000000e+02,2.248000000000000000e+03,-4.040000000000000000e+02
-6.840000000000000000e+02,2.297000000000000000e+03,-3.990000000000000000e+02
-1.420000000000000000e+02,2.042000000000000000e+03,-5.200000000000000000e+02
2.100000000000000000e+01,1.744000000000000000e+03,-4.240000000000000000e+02
